1774563932	0.000	unknown
1774563932	100.000	discharging
1774566728	97.000	discharging
1774566897	95.000	discharging
1774567060	92.000	discharging
1774567274	90.000	discharging
1774567504	87.000	discharging
1774567733	85.000	discharging
1774567968	83.000	discharging
1774568202	80.000	discharging
1774568437	77.000	discharging
1774568651	75.000	discharging
1774568753	72.000	discharging
1774568880	70.000	discharging
1774569069	67.000	discharging
1774569242	65.000	discharging
1774569380	63.000	discharging
1774569584	60.000	discharging
1774569727	57.000	discharging
1774569838	55.000	discharging
1774571360	0.000	unknown
1774571360	100.000	charging
1774571694	0.000	unknown
1774571694	100.000	charging
1774581893	0.000	unknown
1774581893	100.000	fully-charged
1774582551	0.000	unknown
1774582551	100.000	fully-charged
1774584380	0.000	unknown
1774584380	95.000	discharging
1774584395	92.000	discharging
1774584543	90.000	discharging
1774644411	0.000	unknown
1774644411	87.000	discharging
1774644416	85.000	discharging
1774644543	83.000	discharging
1774644727	80.000	discharging
1774644905	77.000	discharging
1774645068	75.000	discharging
1774645247	72.000	discharging
1774645420	70.000	discharging
1774645614	67.000	discharging
1774645812	65.000	discharging
1774645986	63.000	discharging
1774646159	60.000	discharging
1774646348	57.000	discharging
1774646521	55.000	discharging
1774646699	52.000	discharging
1774646878	50.000	discharging
1774647056	47.000	discharging
1774647229	45.000	discharging
1774647398	42.000	discharging
1774647571	40.000	discharging
1774647749	37.000	discharging
1774647958	35.000	discharging
1774648219	32.000	discharging
1774648489	30.000	discharging
1774648755	27.000	discharging
1774649020	25.000	discharging
1774649285	22.000	discharging
1774649551	20.000	discharging
1774649816	17.000	discharging
1774650076	15.000	discharging
1774650342	12.000	discharging
1774650607	10.000	discharging
1774650867	7.000	discharging
1774651125	5.000	discharging
1774666960	0.000	unknown
1774666960	100.000	fully-charged
