1774563932	0.000	unknown
1774563932	11.570	discharging
1774563937	11.360	discharging
1774563942	11.344	discharging
1774563947	11.187	discharging
1774563952	11.057	discharging
1774563957	11.336	discharging
1774563962	11.313	discharging
1774563967	11.256	discharging
1774563973	10.754	discharging
1774563978	10.982	discharging
1774563983	11.352	discharging
1774563988	11.007	discharging
1774563993	11.263	discharging
1774563998	11.188	discharging
1774564003	11.165	discharging
1774564008	11.615	discharging
1774564013	11.758	discharging
1774564019	11.634	discharging
1774564024	11.744	discharging
1774564029	11.755	discharging
1774564034	11.770	discharging
1774564039	11.657	discharging
1774564044	11.701	discharging
1774564049	11.799	discharging
1774564054	11.650	discharging
1774564059	11.538	discharging
1774564065	11.689	discharging
1774564070	11.630	discharging
1774564075	11.665	discharging
1774564080	11.773	discharging
1774564085	11.611	discharging
1774564090	11.686	discharging
1774564095	11.540	discharging
1774564100	11.668	discharging
1774564106	11.795	discharging
1774564111	11.482	discharging
1774564116	11.647	discharging
1774564121	11.541	discharging
1774564126	11.695	discharging
1774564131	11.447	discharging
1774564136	11.690	discharging
1774564141	11.660	discharging
1774564146	11.616	discharging
1774564152	11.611	discharging
1774564157	11.449	discharging
1774564162	11.498	discharging
1774564167	11.112	discharging
1774564172	11.540	discharging
1774564177	11.436	discharging
1774564182	11.455	discharging
1774564187	11.506	discharging
1774564192	11.549	discharging
1774564198	11.608	discharging
1774564203	11.611	discharging
1774564208	11.620	discharging
1774564213	11.598	discharging
1774564218	11.672	discharging
1774564223	11.698	discharging
1774564228	11.649	discharging
1774564233	11.686	discharging
1774564238	11.584	discharging
1774564244	11.645	discharging
1774564249	11.631	discharging
1774564254	11.610	discharging
1774564259	11.704	discharging
1774564264	11.461	discharging
1774564269	11.584	discharging
1774564274	11.577	discharging
1774564279	11.660	discharging
1774564284	11.627	discharging
1774564290	11.633	discharging
1774564295	11.587	discharging
1774564300	11.674	discharging
1774564305	11.608	discharging
1774564310	11.589	discharging
1774564315	11.682	discharging
1774564320	11.606	discharging
1774564325	11.669	discharging
1774564330	11.631	discharging
1774564336	11.746	discharging
1774564341	11.709	discharging
1774564346	11.582	discharging
1774564351	11.629	discharging
1774564356	11.656	discharging
